Song_Name,Matched_Name,Ratio_Value,song_name,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence,Rank,Year,Billboard Song Name
outaspace,outerspace,84,outerspace,0.826,0.767,0.23800000000000002,0.555,11,0.102,-16.317999999999998,0,0.746,87.696,4,0.183,90,1977,walk this way
slippin into darkness,dance with darkness,65,Dance with Darkness,0.0834,0.631,0.847,0.0,3,0.318,-4.782,1,0.16,141.965,4,0.7040000000000001,91,1977,cherchez la femme
long cool woman in a black dress,man in black,55,Man in Black,0.589,0.6759999999999999,0.58,0.000145,5,0.218,-14.217,1,0.0506,95.35799999999999,4,0.89,92,1977,year of the cat
how do you do,how do you feel,79,How Do You Feel?,0.0488,0.607,0.7,1.93e-05,11,0.209,-8.055,0,0.298,140.09799999999998,4,0.382,93,1977,boogie nights
how do you talk to an angel,how do you feel,62,How Do You Feel?,0.0488,0.607,0.7,1.93e-05,11,0.209,-8.055,0,0.298,140.09799999999998,4,0.382,94,1977,go your own way
how do you talk to an angel,how do you feel,62,How Do You Feel?,0.0488,0.607,0.7,1.93e-05,11,0.209,-8.055,0,0.298,140.09799999999998,4,0.382,95,1977,sorry seems to be the hardest word
how do you sleep,how do you feel,84,How Do You Feel?,0.0488,0.607,0.7,1.93e-05,11,0.209,-8.055,0,0.298,140.09799999999998,4,0.382,96,1977,dont worry baby
a horse with no name,a horse with no name,100,A Horse with No Name,0.6859999999999999,0.654,0.506,0.0155,11,0.155,-17.18,0,0.0535,123.179,4,0.831,97,1977,knowing me knowing you
popcorn,panopticon,71,Panopticon,0.000814,0.568,0.6509999999999999,0.00011200000000000001,5,0.0774,-7.093999999999999,0,0.0394,89.98,4,0.8809999999999999,98,1977,how much love
precious and few,you and me,62,You And Me,0.1,0.461,0.446,0.0,7,0.16899999999999998,-7.7029999999999985,1,0.0267,139.868,3,0.375,99,1977,star wars main title
you and me,you and me,100,You And Me,0.1,0.461,0.446,0.0,7,0.16899999999999998,-7.7029999999999985,1,0.0267,139.868,3,0.375,100,1977,devils gun
you needed me,you and me,78,You And Me,0.1,0.461,0.446,0.0,7,0.16899999999999998,-7.7029999999999985,1,0.0267,139.868,3,0.375,1,1978,shadow dancing
you and me,you and me,100,You And Me,0.1,0.461,0.446,0.0,7,0.16899999999999998,-7.7029999999999985,1,0.0267,139.868,3,0.375,2,1978,night fever
you and me,you and me,100,You And Me,0.1,0.461,0.446,0.0,7,0.16899999999999998,-7.7029999999999985,1,0.0267,139.868,3,0.375,3,1978,you light up my life
last night i didnt get to sleep at all,last night a dj saved my life,57,Last Night a D.J. Saved My Life,0.0463,0.8490000000000001,0.657,2.9299999999999997e-05,11,0.11699999999999999,-7.508999999999999,1,0.205,112.682,4,0.8640000000000001,4,1978,stayin alive
nights in white satin,caught in the rain,67,Caught In The Rain,0.0005059999999999999,0.41,0.888,0.0155,2,0.10800000000000001,-4.966,1,0.0744,159.91899999999995,4,0.23800000000000002,5,1978,kiss you all over
laughter in the rain,caught in the rain,89,Caught In The Rain,0.0005059999999999999,0.41,0.888,0.0155,2,0.10800000000000001,-4.966,1,0.0744,159.91899999999995,4,0.23800000000000002,6,1978,how deep is your love
cats in the cradle,caught in the rain,72,Caught In The Rain,0.0005059999999999999,0.41,0.888,0.0155,2,0.10800000000000001,-4.966,1,0.0744,159.91899999999995,4,0.23800000000000002,7,1978,baby come back
cats in the cradle,caught in the rain,72,Caught In The Rain,0.0005059999999999999,0.41,0.888,0.0155,2,0.10800000000000001,-4.966,1,0.0744,159.91899999999995,4,0.23800000000000002,8,1978,love is thicker than water
go all the way,going all the way,90,Going All the Way,0.13,0.652,0.687,0.0,2,0.35100000000000003,-5.607,1,0.0456,89.99600000000002,4,0.314,9,1978,boogie oogie oogie
lets go all the way,going all the way,78,Going All the Way,0.13,0.652,0.687,0.0,2,0.35100000000000003,-5.607,1,0.0456,89.99600000000002,4,0.314,10,1978,three times a lady
back stabbers,backstreets,67,Backstreets,0.201,0.225,0.889,0.7340000000000001,7,0.379,-4.371,1,0.0337,96.02,4,0.599,11,1978,grease
baker street,backstreets,78,Backstreets,0.201,0.225,0.889,0.7340000000000001,7,0.379,-4.371,1,0.0337,96.02,4,0.599,12,1978,i go crazy
sunshine,no sunshine,84,No Sunshine,0.11599999999999999,0.75,0.428,0.28300000000000003,1,0.127,-13.714,0,0.121,77.20100000000002,4,0.5329999999999999,13,1978,youre the one that i want
sunshine,no sunshine,84,No Sunshine,0.11599999999999999,0.75,0.428,0.28300000000000003,1,0.127,-13.714,0,0.121,77.20100000000002,4,0.5329999999999999,14,1978,emotion
starting all over again,today all over again,79,Today All Over Again,0.6409999999999999,0.574,0.17,0.0,7,0.12,-17.717,1,0.0267,87.18,3,0.491,15,1978,lay down sally
day after day,after dark,70,After Dark,0.0386,0.65,0.429,0.0,2,0.139,-13.071,1,0.192,141.855,4,0.33299999999999996,16,1978,miss you
rocket man,rockstar,67,rockstar,0.13,0.575,0.535,0.00013000000000000002,5,0.14300000000000002,-6.6370000000000005,0,0.0776,159.764,4,0.127,17,1978,just the way you are
rockstar,rockstar,100,rockstar,0.13,0.575,0.535,0.00013000000000000002,5,0.14300000000000002,-6.6370000000000005,0,0.0776,159.764,4,0.127,18,1978,with a little luck
rocketeer,rockstar,71,rockstar,0.13,0.575,0.535,0.00013000000000000002,5,0.14300000000000002,-6.6370000000000005,0,0.0776,159.764,4,0.127,19,1978,if i cant have you
beautiful sunday,beautiful day,90,Beautiful Day,0.0225,0.54,0.9129999999999999,0.00157,2,0.344,-6.8870000000000005,1,0.0483,136.265,4,0.452,20,1978,dance dance dance yowsah yowsah yowsah
beautiful day,beautiful day,100,Beautiful Day,0.0225,0.54,0.9129999999999999,0.00157,2,0.344,-6.8870000000000005,1,0.0483,136.265,4,0.452,21,1978,feels so good
scorpio,sofrito,71,Sofrito,0.275,0.644,0.519,0.0192,10,0.0793,-8.895,1,0.0373,117.73899999999999,4,0.45299999999999996,22,1978,hot child in the city
morning has broken,morning breeze,69,Morning Breeze,0.585,0.636,0.38299999999999995,2.24e-06,11,0.122,-9.381,1,0.0434,72.87100000000002,4,0.213,23,1978,love is like oxygen
city of new orleans,the battle of new orleans,73,The Battle Of New Orleans,0.764,0.703,0.7759999999999999,0.0,9,0.0988,-10.982999999999999,1,0.139,177.283,4,0.9209999999999999,24,1978,its a heartache
the witch queen of new orleans,the battle of new orleans,76,The Battle Of New Orleans,0.764,0.703,0.7759999999999999,0.0,9,0.0988,-10.982999999999999,1,0.139,177.283,4,0.9209999999999999,25,1978,we will rock youwe are the champions
garden party,after party,70,AFTER PARTY,0.332,0.6829999999999999,0.57,0.0,9,0.0812,-8.384,1,0.0311,95.99700000000001,4,0.263,26,1978,baker street
i can see clearly now,i can see clearly now  edit,88,I Can See Clearly Now - Edit,0.633,0.6809999999999999,0.373,0.0011300000000000001,2,0.0751,-13.2,1,0.0568,123.42299999999999,4,0.623,27,1978,cant smile without you
i can see clearly now,i can see clearly now  edit,88,I Can See Clearly Now - Edit,0.633,0.6809999999999999,0.373,0.0011300000000000001,2,0.0751,-13.2,1,0.0568,123.42299999999999,4,0.623,28,1978,too much too little too late
i cant sleep baby if i,i can see clearly now  edit,61,I Can See Clearly Now - Edit,0.633,0.6809999999999999,0.373,0.0011300000000000001,2,0.0751,-13.2,1,0.0568,123.42299999999999,4,0.623,29,1978,dance with me
burning love,big love,80,BIG LOVE,0.0488,0.759,0.455,0.0134,7,0.25,-10.319,1,0.0457,92.02,4,0.134,30,1978,two out of three aint bad
higher love,big love,74,BIG LOVE,0.0488,0.759,0.455,0.0134,7,0.25,-10.319,1,0.0457,92.02,4,0.134,31,1978,jack and jill
big love,big love,100,BIG LOVE,0.0488,0.759,0.455,0.0134,7,0.25,-10.319,1,0.0457,92.02,4,0.134,32,1978,take a chance on me
hold your head up,keep your head up,76,Keep Your Head Up,0.439,0.508,0.596,9.84e-06,4,0.111,-9.033999999999999,0,0.0334,79.36,4,0.4,33,1978,sometimes when we touch
keep your hands to yourself,keep your head up,68,Keep Your Head Up,0.439,0.508,0.596,9.84e-06,4,0.111,-9.033999999999999,0,0.0334,79.36,4,0.4,34,1978,last dance
keep ya head up,keep your head up,88,Keep Your Head Up,0.439,0.508,0.596,9.84e-06,4,0.111,-9.033999999999999,0,0.0334,79.36,4,0.4,35,1978,hopelessly devoted to you
jungle fever,teenage fever,72,Teenage Fever,0.111,0.7659999999999999,0.28300000000000003,0.0172,8,0.115,-10.33,0,0.0846,97.04,4,0.14400000000000002,36,1978,hot blooded
boogie fever,teenage fever,64,Teenage Fever,0.111,0.7659999999999999,0.28300000000000003,0.0172,8,0.115,-10.33,0,0.0846,97.04,4,0.14400000000000002,37,1978,youre in my heart the final acclaim
everything i own,everything i got,88,Everything I Got,0.0684,0.674,0.8859999999999999,0.00024300000000000002,0,0.131,-4.338,1,0.045,122.016,4,0.282,38,1978,the closer i get to you
every little thing i do,everything i got,72,Everything I Got,0.0684,0.674,0.8859999999999999,0.00024300000000000002,0,0.131,-4.338,1,0.045,122.016,4,0.282,39,1978,dust in the wind
look what you done for me,what you dont do,68,What You Don't Do,0.451,0.6559999999999999,0.731,2.26e-06,2,0.0811,-5.315,1,0.0876,144.005,3,0.649,40,1978,magnet and steel
what you wont do for love,what you dont do,73,What You Don't Do,0.451,0.6559999999999999,0.731,2.26e-06,2,0.0811,-5.315,1,0.0876,144.005,3,0.649,41,1978,short people
what you dont know,what you dont do,88,What You Don't Do,0.451,0.6559999999999999,0.731,2.26e-06,2,0.0811,-5.315,1,0.0876,144.005,3,0.649,42,1978,use ta be my girl
the happiest girl in the whole usa,the happiest girl in the whole usa,100,The Happiest Girl In The Whole U.S.A.,0.8270000000000001,0.59,0.36200000000000004,0.0,7,0.166,-10.123,1,0.0256,96.344,3,0.521,43,1978,our love
get it on,getting it on,82,Getting It On,0.877,0.747,0.5379999999999999,0.7659999999999999,11,0.0877,-9.664,0,0.033,136.94799999999998,4,0.3,44,1978,love will find a way
get it poppin,getting it on,69,Getting It On,0.877,0.747,0.5379999999999999,0.7659999999999999,11,0.0877,-9.664,0,0.033,136.94799999999998,4,0.3,45,1978,an everlasting love
mother and child reunion,another dimension,63,Another Dimension,0.0033799999999999998,0.599,0.925,0.006229999999999999,11,0.132,-4.513,1,0.035,107.94200000000001,4,0.502,46,1978,love is in the air
im still in love with you,i think i love you,70,I Think I Love You,0.42200000000000004,0.4320000000000001,0.47100000000000003,0.0,3,0.141,-12.26,1,0.0473,203.27,4,0.7829999999999999,47,1978,goodbye girl
im still in love with you,i think i love you,70,I Think I Love You,0.42200000000000004,0.4320000000000001,0.47100000000000003,0.0,3,0.141,-12.26,1,0.0473,203.27,4,0.7829999999999999,48,1978,slip slidin away
i knew i loved you,i think i love you,78,I Think I Love You,0.42200000000000004,0.4320000000000001,0.47100000000000003,0.0,3,0.141,-12.26,1,0.0473,203.27,4,0.7829999999999999,49,1978,the groove line
im still in love with you,i think i love you,70,I Think I Love You,0.42200000000000004,0.4320000000000001,0.47100000000000003,0.0,3,0.141,-12.26,1,0.0473,203.27,4,0.7829999999999999,50,1978,thunder island
layla,layla,100,Layla,0.48100000000000004,0.40399999999999997,0.754,0.489,1,0.318,-10.31,1,0.0556,115.536,4,0.446,51,1978,imaginary lover
black and white,black and white town,86,Black And White Town,0.000109,0.287,0.815,0.265,1,0.159,-6.593999999999999,1,0.0436,171.653,4,0.302,52,1978,still the same
bad bad leroy brown,black and white town,56,Black And White Town,0.000109,0.287,0.815,0.265,1,0.159,-6.593999999999999,1,0.0436,171.653,4,0.302,53,1978,my angel baby
black or white,black and white town,71,Black And White Town,0.000109,0.287,0.815,0.265,1,0.159,-6.593999999999999,1,0.0436,171.653,4,0.302,54,1978,disco inferno
sylvias mother,smother,67,Smother,0.925,0.507,0.138,0.0777,1,0.12,-16.447,1,0.0334,124.98299999999999,4,0.115,55,1978,on broadway
hurting each other,hurtin me  the remix,68,Hurtin' Me - The Remix,0.179,0.506,0.8220000000000001,0.0,0,0.31,-3.3480000000000003,1,0.282,203.27599999999998,4,0.738,56,1978,come sail away
coconut,cocoon,77,Cocoon,0.0778,0.735,0.711,0.00022999999999999998,10,0.0916,-5.9220000000000015,1,0.0318,114.041,4,0.795,57,1978,every time i turn around back in love again
coco,cocoon,80,Cocoon,0.0778,0.735,0.711,0.00022999999999999998,10,0.0916,-5.9220000000000015,1,0.0318,114.041,4,0.795,58,1978,this time im in it for love
puppy love,lucky love,70,Lucky Love,0.48700000000000004,0.66,0.313,0.00349,5,0.105,-13.287,1,0.0263,143.972,3,0.226,59,1978,you belong to me
you dont mess around with jim,you dont know about me,63,You Don't Know About Me,0.326,0.8270000000000001,0.395,0.0745,1,0.155,-8.561,1,0.0393,80.029,4,0.32,60,1978,here you come again
you dont know my name,you dont know about me,79,You Don't Know About Me,0.326,0.8270000000000001,0.395,0.0745,1,0.155,-8.561,1,0.0393,80.029,4,0.32,61,1978,blue bayou
hot rod lincoln,hot n cold,64,Hot N Cold,7.950000000000001e-05,0.706,0.841,0.0,7,0.0688,-3.9560000000000004,1,0.0418,132.032,4,0.861,62,1978,peg
hot n cold,hot n cold,100,Hot N Cold,7.950000000000001e-05,0.706,0.841,0.0,7,0.0688,-3.9560000000000004,1,0.0418,132.032,4,0.861,63,1978,you needed me
hot n cold,hot n cold,100,Hot N Cold,7.950000000000001e-05,0.706,0.841,0.0,7,0.0688,-3.9560000000000004,1,0.0418,132.032,4,0.861,64,1978,shame
a cowboys work is never done,now or never,55,Now Or Never,0.107,0.67,0.585,1.11e-06,6,0.131,-4.8610000000000015,0,0.0354,110.03,4,0.447,65,1978,reminiscing
its now or never,now or never,86,Now Or Never,0.107,0.67,0.585,1.11e-06,6,0.131,-4.8610000000000015,0,0.0354,110.03,4,0.447,66,1978,count on me
now and forever,now or never,74,Now Or Never,0.107,0.67,0.585,1.11e-06,6,0.131,-4.8610000000000015,0,0.0354,110.03,4,0.447,67,1978,baby hold on
joy,joy,100,joy.,0.0102,0.68,0.536,0.00105,5,0.113,-6.669,0,0.0582,119.958,4,0.41700000000000004,68,1978,hey deanie
anticipation,anticipation,100,Anticipation,0.31,0.5489999999999999,0.562,0.0,10,0.105,-10.664000000000001,0,0.434,83.463,4,0.861,69,1978,summer nights
never been to spain,never be the same,72,Never Be the Same,0.18100000000000002,0.637,0.713,0.000637,0,0.13699999999999998,-4.333,1,0.0747,129.923,4,0.243,70,1978,whats your name
ive never been to me,never be the same,70,Never Be the Same,0.18100000000000002,0.637,0.713,0.000637,0,0.13699999999999998,-4.333,1,0.0747,129.923,4,0.243,71,1978,dont it make my brown eyes blue
love remains the same,never be the same,68,Never Be the Same,0.18100000000000002,0.637,0.713,0.000637,0,0.13699999999999998,-4.333,1,0.0747,129.923,4,0.243,72,1978,because the night
kiss an angel good mornin,kiss an angel good mornin,100,Kiss an Angel Good Mornin',0.708,0.684,0.498,0.0,4,0.365,-10.835999999999999,1,0.03,131.855,4,0.905,73,1978,every kinda people
schools out,i choose you,70,I Choose You,0.105,0.731,0.5720000000000001,0.00011999999999999999,6,0.133,-7.8889999999999985,0,0.0445,154.03799999999995,4,0.9470000000000001,74,1978,copacabana
i do cherish you,i choose you,64,I Choose You,0.105,0.731,0.5720000000000001,0.00011999999999999999,6,0.133,-7.8889999999999985,0,0.0445,154.03799999999995,4,0.9470000000000001,75,1978,always and forever
saturday in the park,stood in the dark,76,Stood In The Dark,0.0101,0.40700000000000003,0.879,3.17e-05,9,0.086,-6.2920000000000025,0,0.0426,174.012,4,0.221,76,1978,you and i
drowning in the sea of love,pride in the name of love,73,Pride (In The Name Of Love),0.000901,0.42100000000000004,0.742,0.00216,4,0.6890000000000001,-10.564,1,0.0334,105.889,4,0.762,77,1978,serpentine fire
use me,see me,83,See Me,0.669,0.8540000000000001,0.578,1.1e-06,5,0.0844,-8.824,1,0.0889,137.025,4,0.306,78,1978,sentimental lady
family affair,family affair,100,Family Affair,0.2,0.9259999999999999,0.568,4.5299999999999997e-05,8,0.0806,-2.3080000000000003,0,0.0461,92.902,4,0.9690000000000001,79,1978,falling
family affair,family affair,100,Family Affair,0.2,0.9259999999999999,0.568,4.5299999999999997e-05,8,0.0806,-2.3080000000000003,0,0.0461,92.902,4,0.9690000000000001,80,1978,dont let me be misunderstood
family affair,family affair,100,Family Affair,0.2,0.9259999999999999,0.568,4.5299999999999997e-05,8,0.0806,-2.3080000000000003,0,0.0461,92.902,4,0.9690000000000001,81,1978,bluer than blue
troglodyte cave man,trouble every day,56,Trouble Every Day,0.506,0.311,0.775,0.0,2,0.897,-12.683,1,0.076,121.352,4,0.47700000000000004,82,1978,running on empty
feelin stronger every day,trouble every day,67,Trouble Every Day,0.506,0.311,0.775,0.0,2,0.897,-12.683,1,0.076,121.352,4,0.47700000000000004,83,1978,whenever i call you friend
people everyday,trouble every day,75,Trouble Every Day,0.506,0.311,0.775,0.0,2,0.897,-12.683,1,0.076,121.352,4,0.47700000000000004,84,1978,fool if you think its over
freddies dead,pretend were dead,60,Pretend We're Dead,5.62e-06,0.569,0.7879999999999999,0.635,4,0.0811,-8.559,1,0.031,115.15100000000001,4,0.9129999999999999,85,1978,get off
aint understanding mellow,its raining men,60,It's Raining Men,0.461,0.66,0.927,5.73e-05,5,0.6990000000000001,-5.867000000000001,0,0.156,136.247,4,0.45799999999999996,86,1978,sweet talkin woman
taxi,taxi,100,TAXI,0.8540000000000001,0.439,0.40299999999999997,3.46e-06,5,0.376,-11.523,1,0.42200000000000004,87.43700000000004,4,0.376,87,1978,lifes been good
dont say you dont remember,do you remember,73,Do You Remember,0.2,0.65,0.33299999999999996,0.000148,1,0.125,-9.949,0,0.0548,72.0,4,0.349,88,1978,i love the nightlife
do you remember,do you remember,100,Do You Remember,0.2,0.65,0.33299999999999996,0.000148,1,0.125,-9.949,0,0.0548,72.0,4,0.349,89,1978,you cant turn me off in the middle of turning me on
do you remember,do you remember,100,Do You Remember,0.2,0.65,0.33299999999999996,0.000148,1,0.125,-9.949,0,0.0548,72.0,4,0.349,90,1978,its so easy
i saw the light,i saw the light,100,I Saw The Light,0.945,0.599,0.287,3.53e-05,7,0.376,-11.270999999999999,1,0.0255,102.656,4,0.563,91,1978,native new yorker
motorcycle mama,motorcycle emptiness,69,Motorcycle Emptiness,8.38e-06,0.522,0.799,0.0659,4,0.174,-3.641,1,0.0301,112.448,4,0.196,92,1978,flash light
day by day,day by day,100,Day By Day,0.44,0.785,0.555,1.35e-06,9,0.165,-6.803999999999999,1,0.0406,90.00200000000002,4,0.409,93,1978,dont look back
daisy a day,day by day,76,Day By Day,0.44,0.785,0.555,1.35e-06,9,0.165,-6.803999999999999,1,0.0406,90.00200000000002,4,0.409,94,1978,turn to stone
my baby daddy,day by day,70,Day By Day,0.44,0.785,0.555,1.35e-06,9,0.165,-6.803999999999999,1,0.0406,90.00200000000002,4,0.409,95,1978,i cant stand the rain
roundabout,round and round,64,Round and Round,0.0135,0.616,0.965,0.000174,11,0.11900000000000001,-4.4639999999999995,1,0.0613,126.535,4,0.405,96,1978,ebony eyes
round and round,round and round,100,Round and Round,0.0135,0.616,0.965,0.000174,11,0.11900000000000001,-4.4639999999999995,1,0.0613,126.535,4,0.405,97,1978,the name of the game
round and round,round and round,100,Round and Round,0.0135,0.616,0.965,0.000174,11,0.11900000000000001,-4.4639999999999995,1,0.0613,126.535,4,0.405,98,1978,were all alone
doctor my eyes,doctor my eyes,100,Doctor My Eyes,0.266,0.48,0.626,5.6999999999999996e-05,5,0.0857,-8.406,1,0.0294,75.63,4,0.542,99,1978,hollywood nights
